content_id,title,file,line,risk_level,suggestion,auto_fix_possible
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,body,MEDIUM,动态事实关键词 'fee'：需核对最新官方信息并注明日期,no
cbt-d7747b73c978,Xi,2026-06-30-xian-terracotta-army-history-discovery-and-insider-tips.md,body,MEDIUM,动态事实关键词 'policy'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'ticket price'：需核对最新官方信息并注明日期,no
cbt-34777b6c17c1,Zhangjiajie Guide: Avatar Mountains & Itinerary,2026-06-30-zhangjiajie-avatar-mountains-complete-guide-to-chinas-most-spectacular-park.md,body,MEDIUM,动态事实关键词 'rules'：需核对最新官方信息并注明日期,no
cbt-95d9a1b95440,China Travel Guide: July 2026 Updates & Visa Rules,2026-07-01-chinabound-travel-guide-2026-07-monthly-update.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-95d9a1b95440,China Travel Guide: July 2026 Updates & Visa Rules,2026-07-01-chinabound-travel-guide-2026-07-monthly-update.md,body,MEDIUM,动态事实关键词 'policy'：需核对最新官方信息并注明日期,no
cbt-95d9a1b95440,China Travel Guide: July 2026 Updates & Visa Rules,2026-07-01-chinabound-travel-guide-2026-07-monthly-update.md,L39,MEDIUM,价格/时间/营业信息: 'Month'；需注明更新日期,no
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-c59607760fee,Chinese Street Food: Night Markets & What to Eat,2026-07-01-chinese-street-food-a-first-timers-guide-to-night-markets-and-street-stalls.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'charges'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'fees'：需核对最新官方信息并注明日期,no
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'restriction'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,body,MEDIUM,动态事实关键词 'fee'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'fare'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'opens'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'hours'：需核对最新官方信息并注明日期,no
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,body,MEDIUM,动态事实关键词 'passport'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'fee'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'opens'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,body,MEDIUM,动态事实关键词 'hours'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'hours'：需核对最新官方信息并注明日期,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L68,MEDIUM,价格/时间/营业信息: '9:30 AM'；需注明更新日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,body,MEDIUM,动态事实关键词 'passport'：需核对最新官方信息并注明日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L38,MEDIUM,价格/时间/营业信息: '100 yuan'；需注明更新日期,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L38,MEDIUM,价格/时间/营业信息: '300 yuan'；需注明更新日期,no
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'hours'：需核对最新官方信息并注明日期,no
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'fare'：需核对最新官方信息并注明日期,no
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'rules'：需核对最新官方信息并注明日期,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",2026-07-14-transportation-guide-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",2026-07-14-transportation-guide-guide.md,body,MEDIUM,动态事实关键词 'hours'：需核对最新官方信息并注明日期,no
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",2026-07-14-transportation-guide-guide.md,body,MEDIUM,动态事实关键词 'passport'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'fee'：需核对最新官方信息并注明日期,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,body,MEDIUM,动态事实关键词 'opens'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,body,MEDIUM,动态事实关键词 'transit'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,body,MEDIUM,动态事实关键词 'prices'：需核对最新官方信息并注明日期,no
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L110,MEDIUM,价格/时间/营业信息: 'Monthly'；需注明更新日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'fare'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'legal'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'policy'：需核对最新官方信息并注明日期,no
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,body,MEDIUM,动态事实关键词 'visa'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'charge'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'charges'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,no
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,body,MEDIUM,动态事实关键词 'fare'：需核对最新官方信息并注明日期,no
cbt-0953b5433c00,China Cultural Etiquette Guide: Dos and Don,2026-07-21-cultural-etiquette-guide.md,body,MEDIUM,动态事实关键词 'open'：需核对最新官方信息并注明日期,no
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,body,MEDIUM,动态事实关键词 'costs'：需核对最新官方信息并注明日期,no
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,body,MEDIUM,动态事实关键词 'price'：需核对最新官方信息并注明日期,no
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,body,MEDIUM,动态事实关键词 'cost'：需核对最新官方信息并注明日期,no
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,body,MEDIUM,动态事实关键词 'rules'：需核对最新官方信息并注明日期,no
