content_id,title,file,line,risk_level,suggestion,auto_fix_possible
cbt-ae69cb9f84b0,How to Use Alipay as a Foreigner (2026),2026-07-02-how-to-use-alipay-as-a-foreigner-complete-setup-guide-2026-guide.md,L136,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L90,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L90,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L90,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L106,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L110,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L114,HIGH,绝对化/无依据描述: 'never'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L169,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-255af4ed003a,How to Set Up & Use WeChat Pay Step by Step (2026 Guide),2026-07-02-wechat-pay-for-foreigners-step-by-step-setup-and-common-mistakes-to-avoid-guide.md,L171,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L28,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L34,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L42,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L45,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L84,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L92,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L96,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bf4ec5e57a07,Guilin & Yangshuo: Complete 2026 Travel Guide,2026-07-03-guilin-and-yangshuo-the-ultimate-karst-landscape-guide-for-2026-guide.md,L104,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L34,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L82,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L133,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L145,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L153,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-4e09fa4aa93d,China High-Speed Trains: Booking & Insider Tips,2026-07-04-china-high-speed-train-survival-guide-booking-classes-and-insider-tips.md,L153,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L45,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L134,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L149,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L163,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L167,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L35,HIGH,无来源数据: '500 km'；标注来源或移除,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L37,HIGH,无来源数据: '800 km'；标注来源或移除,no
cbt-23c31fe5b281,Yunnan Travel Guide: Rice Terraces & Ancient Towns,2026-07-05-yunnan-adventure-rice-terraces-ancient-towns-and-ethnic-minorities-guide.md,L37,HIGH,无来源数据: '700 km'；标注来源或移除,no
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L42,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L44,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L48,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L48,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L64,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L82,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L138,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-1005a037234b,China Food Guide for European Travelers,2026-07-06-a-gastronomic-adventure-in-china-a-foodies-guide-for-european-travelers.md,L170,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L17,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L53,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L56,HIGH,绝对化/无依据描述: 'most amazing'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L77,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L86,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L87,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L38,HIGH,无来源数据: '100 yuan'；标注来源或移除,no
cbt-9e2f5ffa1b6d,Where to Stay in China: Hotels & Budget Options,2026-07-07-navigating-chinas-accommodation-maze-a-californians-guide-for-aussie-and-kiwi-travelers.md,L38,HIGH,无来源数据: '300 yuan'；标注来源或移除,no
cbt-5479873d6104,China Food Guide: Must-Try Dishes & Restaurants,2026-07-10-a-gastronomic-adventure-in-china-food-recommendations-for-international-travelers.md,L33,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-5479873d6104,China Food Guide: Must-Try Dishes & Restaurants,2026-07-10-a-gastronomic-adventure-in-china-food-recommendations-for-international-travelers.md,L80,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-5479873d6104,China Food Guide: Must-Try Dishes & Restaurants,2026-07-10-a-gastronomic-adventure-in-china-food-recommendations-for-international-travelers.md,L104,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-5479873d6104,China Food Guide: Must-Try Dishes & Restaurants,2026-07-10-a-gastronomic-adventure-in-china-food-recommendations-for-international-travelers.md,L122,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-5479873d6104,China Food Guide: Must-Try Dishes & Restaurants,2026-07-10-a-gastronomic-adventure-in-china-food-recommendations-for-international-travelers.md,L128,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L37,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L47,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L51,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L59,HIGH,绝对化/无依据描述: 'cheapest'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L97,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L97,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-52a577c1b2b8,China Transportation Guide for European Travelers,2026-07-12-navigating-chinas-transportation-a-californians-guide-for-european-travelers.md,L23,HIGH,无来源数据: '350 km'；标注来源或移除,no
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,L26,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-57d0b0208d3b,Is China Safe in 2026? Honest Guide — 2026 Safety Guide for International Travelers,2026-07-13-navigating-china-with-confidence-a-californians-guide-to-travel-safety.md,L71,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-de065751769e,"China Transportation Guide: Trains, Subways & Taxis",2026-07-14-transportation-guide-guide.md,L50,HIGH,无来源数据: '350 km'；标注来源或移除,no
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L45,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L61,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L76,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L97,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L119,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L123,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L127,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-17c6738ffb32,"China Transportation Guide: Trains, Subways & Taxis",2026-07-16-china-transportation-complete-guide-trains-subways-taxis-and-more.md,L136,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L37,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L37,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L37,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L43,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L47,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L52,HIGH,绝对化/无依据描述: 'definitely'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L52,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-0897b4c56074,China Food Guide 2026: What to Eat & Where,2026-07-16-food-recommendations-guide.md,L56,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L41,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L63,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L83,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L92,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L93,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L94,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L149,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-7996811c1d23,Is China Safe for Tourists in 2026? Honest Guide,2026-07-16-is-china-safe-for-tourists-2026-honest-safety-assessment.md,L161,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L51,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L94,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L103,HIGH,绝对化/无依据描述: 'never'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L112,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L119,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L121,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L147,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-dfe3904705ea,China Travel Safety 2026: Guide for Travelers,2026-07-20-travel-safety-guide.md,L167,HIGH,绝对化/无依据描述: 'Always'；补充来源或弱化语气,yes
cbt-0953b5433c00,China Cultural Etiquette Guide: Dos and Don,2026-07-21-cultural-etiquette-guide.md,L44,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-0953b5433c00,China Cultural Etiquette Guide: Dos and Don,2026-07-21-cultural-etiquette-guide.md,L85,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-0953b5433c00,China Cultural Etiquette Guide: Dos and Don,2026-07-21-cultural-etiquette-guide.md,L85,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L26,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L79,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L79,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L84,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L85,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L116,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-2b8c6981425b,China Etiquette Guide for Aussie & Kiwi Travelers,2026-07-22-cultural-etiquette-guide.md,L118,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-acae8a973429,Foodie,2026-07-23-foodies-guide-to-china-a-gastronomic-adventure.md,L27,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-acae8a973429,Foodie,2026-07-23-foodies-guide-to-china-a-gastronomic-adventure.md,L67,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-acae8a973429,Foodie,2026-07-23-foodies-guide-to-china-a-gastronomic-adventure.md,L112,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-acae8a973429,Foodie,2026-07-23-foodies-guide-to-china-a-gastronomic-adventure.md,L112,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L35,HIGH,绝对化/无依据描述: 'every traveler'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L59,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L63,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L89,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L109,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L155,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L155,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-baa2f6fba2f0,Where to Stay in China: Complete 2026 Guide,2026-07-27-accommodation-tips-guide.md,L157,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L17,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L41,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L47,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L52,HIGH,绝对化/无依据描述: 'the only'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L63,HIGH,绝对化/无依据描述: 'always'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L67,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L72,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md,L77,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md,L16,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md,L26,HIGH,绝对化/无依据描述: 'Best'；补充来源或弱化语气,yes
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md,L44,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md,L44,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md,L59,HIGH,绝对化/无依据描述: 'best'；补充来源或弱化语气,yes
